uber_Name,google_Name,average_health_score,cid,uber_id,uber_categories,google_tags,google_categories
Erawan Thai and Western Restaurant,Erawan Thai and Western Restaurant,0.0,a9609876248867119546,8wJvR8MJRjaOn14Cdv2CKA,"northern thai,western","sauce,pad see ew,dish,hotel,price,curry,chicken,prawn,delivery,pub","takeout,delivery service,thai"
Erawan Thai and Western Restaurant,Erawan Thai and Western Restaurant,0.0,a9609876248867119546,8wJvR8MJRjaOn14Cdv2CKA,"northern thai,western","sauce,pad see ew,dish,hotel,price,curry,chicken,prawn,delivery,pub","takeout,delivery service,thai"
Bao Brothers,Bao Brothers Charlestown,-3.270175438596491,a7100259350952991815,yQTHVCtZRTK6ewxIvaLuzQ,"chinese,asian,burger,modern australian","sauce,pork,price,lunch,size,bao bun,spring roll,fry,mushroom,soda",restaurant
Bao Brothers,Bao Brothers Charlestown,-3.270175438596491,a7100259350952991815,yQTHVCtZRTK6ewxIvaLuzQ,"chinese,asian,burger,modern australian","sauce,pork,price,lunch,size,bao bun,spring roll,fry,mushroom,soda",restaurant
The Prince of Merewether,The Prince of Merewether,-6.120421147043035,a13112121657867374721,snefberrRa6tSXovGGTxyA,"pizza,comfort food,fast food","wine,food,lunch,chicken,pizza,service,balcony,salad,renovation,kid,steak","bistro,event venue,bar,takeout,pub"
The Prince of Merewether,The Prince of Merewether,-6.120421147043035,a13112121657867374721,snefberrRa6tSXovGGTxyA,"pizza,comfort food,fast food","wine,food,lunch,chicken,pizza,service,balcony,salad,renovation,kid,steak","bistro,event venue,bar,takeout,pub"
Carl's Jr. (Glendale),Carl's Jr. Glendale,-6.460175438596492,a17625863116106839506,uY1osmKiTwSrF5s-cX5odQ,"fast food,allergy friendly,burger,american","free refill,bun,cold,cooked,patty,onion ring,shake,waffle fry,disgusting,drive through","burger,fast food"
Carl's Jr. (Glendale),Carl's Jr. Glendale,-6.460175438596492,a17625863116106839506,uY1osmKiTwSrF5s-cX5odQ,"fast food,allergy friendly,burger,american","free refill,bun,cold,cooked,patty,onion ring,shake,waffle fry,disgusting,drive through","burger,fast food"
Thai Bar Restaurant,Thai Bar Restaurant,-1.6786267605633802,a10599863650288468329,BcDtQtJIRPyCupRml3f5DQ,"thai,seafood,vegetarian friendly,noodle","fried rice,dish,pad thai,pork,price,curry,chicken,bbq,takeout,prawn","takeout,restaurant,thai"
Zambrero (Hamilton),Zambrero Hamilton,-6.456666666666666,a14588428684809759470,T1P95GdtTxefcyaMEPnjEA,"healthy,mexican,fast food","burrito,quick service,bowl,price,donate,plate,filling,money,healthy,serving","mexican,restaurant,fast food"
Sapori at Tailors,Sapori at Tailors,-6.235774833564037,a1122001660928596414,50z64S3GRNSkHv3st_5ZpQ,"italian,pizza,fast food","wine,feel,tiramisu,ingredient,truffle,pizza,pasta,home,money,mushroom,canoli","italian,restaurant"
Chicken Brothers,Chicken Brothers,-5.709893617021277,a15166155564227269362,1Sk9-AvGSB-x_WgP7jDyZw,"chicken,korean","wing,teriyaki,price,crispy,succulent,aioli,cooked,korean fried chicken,burger,portion size","takeout,fast food"
Sylvia's Takeaway Wallsend,Sylvias Takeaway,-3.81,a6928474185166098379,7Kq2LCebSq6-FMNm12G3Tg,australian,"scallop,price,order,chip,oil,cooked,fish,phone,money,burger","takeout,fast food"
Sylvia's Takeaway Wallsend,Sylvias Takeaway,-3.81,a6928474185166098379,7Kq2LCebSq6-FMNm12G3Tg,australian,"scallop,price,order,chip,oil,cooked,fish,phone,money,burger","takeout,fast food"
Asian Delight Restaurant,Asian Delight Restaurant,-4.623333333333334,a1048101220214427781,qBSd0t6gVcqrZNi7i2HFVA,"fried food,seafood,chinese","fried rice,price,mongolian,great value,chinese,chicken,lamb,family,takeout,prawn","asian,chinese,thai"
Namaste Indian,Namaste Indian Charlestown,-0.725,a6468877324141802896,GuhuIeXCQjmkfe0NARQbkg,"indian,asian","samosa,indian food,naan,butter chicken,lamb,food court,korma","restaurant,indian"
Harry's Pizza House,Harry's Pizza House,-5.4433110539845755,a9430757019428439918,h5Y2EdEjQOW2mqt_2JB-3A,"turkish,fried chicken,pizza,pakistani,family meal","price,karahi,biriyani,halal,naan,kebab,pakistani food,pide","chips takeout,pakistani,fish,halal,pizza,indian,fried chicken takeout,turkish"
Harry's Pizza House,Harry's Pizza House,-5.4433110539845755,a9430757019428439918,h5Y2EdEjQOW2mqt_2JB-3A,"turkish,fried chicken,pizza,pakistani,family meal","price,karahi,biriyani,halal,naan,kebab,pakistani food,pide","chips takeout,pakistani,fish,halal,pizza,indian,fried chicken takeout,turkish"
Natsu Sushi,Natsu Sushi,1.6012278634544497,a7537096334840298291,L6ZylewCQAOuV_f1yfhmYA,"japanese style curry,japanese,bento","dinner,entree,teriyaki,raman,price,bento,takoyaki,chicken karaage,wagyu,chicken katsu","japanese,raman"
Natsu Sushi,Natsu Sushi,1.6012278634544497,a7537096334840298291,L6ZylewCQAOuV_f1yfhmYA,"japanese style curry,japanese,bento","dinner,entree,teriyaki,raman,price,bento,takoyaki,chicken karaage,wagyu,chicken katsu","japanese,raman"
Pretzel Hut,Pretzel Hut,-4.144902723735409,a3717218194994186104,V5OMeiBlSr-0tSM6DjEECg,"comfort food,bubble tea,pastry",,bakery
Himalayan Taj,Himalayan Taj,-3.042151300236407,a2850253477920675107,CpfAvrbbTvmAQPXYFsXKBQ,"indian,chicken,indian curry","dinner,question,manchurian,goat,lamb,priced,starter,mango,delivery,portion size",indian
Himalayan Taj,Himalayan Taj,-3.042151300236407,a2850253477920675107,CpfAvrbbTvmAQPXYFsXKBQ,"indian,chicken,indian curry","dinner,question,manchurian,goat,lamb,priced,starter,mango,delivery,portion size",indian
Kebab Door,Kebab Door,-5.965518423307626,a15404617064830986776,ASE6cArvTq2aTQqVhTQcVw,"turkish,middle eastern,pizza","shawarma,quantity,price,takeout,chip,lettuce,beef,naan,pide,gravy",kebab
Overtime Cafe & Bar,Overtime Cafe & Bar,-2.6199999999999997,a17736782240553770878,Q4uC72vcRO6SpKWuUQkH7w,"asian fusion,cafe,modern australian","wait staff,piano,music,cocktail,coffee,priced,table,laksa,malaysian cuisine,schnitzel","cafe,malaysian,coffee,bar,cocktail bar,breakfast,restaurant"
Overtime Cafe & Bar,Overtime Cafe & Bar,-2.6199999999999997,a17736782240553770878,Q4uC72vcRO6SpKWuUQkH7w,"asian fusion,cafe,modern australian","wait staff,piano,music,cocktail,coffee,priced,table,laksa,malaysian cuisine,schnitzel","cafe,malaysian,coffee,bar,cocktail bar,breakfast,restaurant"
Hunter Gourmet Pizza,Hunter Gourmet Pizza - New Lambton,-5.502571094828688,a9999370347197942282,9NJGlxZ0UGSOrkJKmZ5kXA,"italian,drink,pizza,american,dessert","price,topping,garlic bread,hand,delivery,busines","pizza takeout,pizza,italian,restaurant"
The Indian Table,The Indian table,-2.7896057218484187,a11066512449509467963,jph9uD-jVnuKYI8zHxWllg,"drink,indian,biryani,rice dish,comfort food","butter,chicken tikka masala,price",indian
MK'S Takeaway,MK'S TAKEAWAY,-3.6389915793349705,a18355039174183250584,WXX137KJQU-OAxGD_WFA5Q,"seafood,european,burger,sandwich,modern european,salad","burger,chicken","chips takeout,fish,sandwich,salad,burger"
MK'S Takeaway,MK'S TAKEAWAY,-3.6389915793349705,a18355039174183250584,WXX137KJQU-OAxGD_WFA5Q,"seafood,european,burger,sandwich,modern european,salad","burger,chicken","chips takeout,fish,sandwich,salad,burger"
Foodworks (Adamstown),FoodWorks Adamstown,-7.265,a17496859484667620102,44a_XkkIXrudfV7C5t-ryw,"convenience,grocery",,"fruit,deli,chicken,atm,vegetable,tobacco,grocery,supermarket"
Foodworks (Adamstown),FoodWorks Adamstown,-7.265,a17496859484667620102,44a_XkkIXrudfV7C5t-ryw,"convenience,grocery",,"fruit,deli,chicken,atm,vegetable,tobacco,grocery,supermarket"
Wynn's Asian Takeaway,Wynn's Asian Takeaway,-0.7933333333333333,a7763716284469765728,QEcaHlffQvObPfdE853Mvw,"asian,noodle,chinese","fried rice,honey chicken,chinese,prawn chip,priced,spring roll,money","asian,chinese takeout"
Dumpling Story,Dumpling Story,-2.96,a15818912753162763340,m70OURAQXzqsbhWp9XV_Mw,"family meal,chinese","squid,crispy,toilet,bun,shengjian mantou,filling,chive,pancake,rainbow beef,portion size",chinese
Dumpling Story,Dumpling Story,-2.96,a15818912753162763340,m70OURAQXzqsbhWp9XV_Mw,"family meal,chinese","squid,crispy,toilet,bun,shengjian mantou,filling,chive,pancake,rainbow beef,portion size",chinese
Dumpling Kitchen,Dumpling Kitchen,-2.8986770428015562,a11686997100251856836,laNvu_o0Q3K31CWfRgRbjw,"family meal,comfort food,asian,chinese","sauce,fried,spicy,pork,raman,chinese food,bun,priced,chilli,waste","takeout,restaurant"
Dumpling Kitchen,Dumpling Kitchen,-2.8986770428015562,a11686997100251856836,laNvu_o0Q3K31CWfRgRbjw,"family meal,comfort food,asian,chinese","sauce,fried,spicy,pork,raman,chinese food,bun,priced,chilli,waste","takeout,restaurant"
Empire Pizza Palace,Empire Pizza Palace,-4.375774833564037,a11123287529502466657,P1EYvmqFRqa_XZ2HbGN8Ow,"italian,pasta,pizza","sauce,price,topping,garlic bread,amount,phone,family,cheese,delivery","pizza takeout,pizza,pizza delivery,italian,restaurant"
Empire Pizza Palace,Empire Pizza Palace,-4.375774833564037,a11123287529502466657,P1EYvmqFRqa_XZ2HbGN8Ow,"italian,pasta,pizza","sauce,price,topping,garlic bread,amount,phone,family,cheese,delivery","pizza takeout,pizza,pizza delivery,italian,restaurant"
Clocktower Cafe,Clocktower Cafe,-5.608710807992738,a4399957607195324359,3LCd8VH6Sm-6DbwXCcrasQ,"chicken,cafe,breakfast and brunch,burger","food,egg,price,atmosphere,cake,chicken burger,service,egg roll,eggs benedict,money,takeout,bacon","cafe,takeout,restaurant"
Clocktower Cafe,Clocktower Cafe,-5.608710807992738,a4399957607195324359,3LCd8VH6Sm-6DbwXCcrasQ,"chicken,cafe,breakfast and brunch,burger","food,egg,price,atmosphere,cake,chicken burger,service,egg roll,eggs benedict,money,takeout,bacon","cafe,takeout,restaurant"
Fibonacci coffee,Fibonacci Coffee,-4.8137639994821,a4053555175777879256,QMrxM6PUTzW7pF5AG6xthA,"allergy friendly,breakfast and brunch,burger,juice and smoothy","sauce,priced,pancake,juice,girl","coffee,lunch,breakfast,cafe"
Bostin Brew Co,Bostin Brew Co,-4.763281183836429,a14607192708873079692,v8xr4piDQqSzqbLWeGKwZg,"breakfast and brunch,bubble tea,coffee and tea,modern australian","kid,lunch,drive through,parking",cafe
Lambton Lunchbox,Lambton Lunchbox,-3.5427210977393067,a16668179885672145791,Bt0otLXZVqqXDOnlrrTtYg,"roll,sandwich,wrap,kebab","priced,roll","takeout,restaurant,fast food"
Lambton Lunchbox,Lambton Lunchbox,-3.5427210977393067,a16668179885672145791,Bt0otLXZVqqXDOnlrrTtYg,"roll,sandwich,wrap,kebab","priced,roll","takeout,restaurant,fast food"
Savour Japan,Savour Japan,-1.52,a3248522876911515422,RmVEKRUKSzG28gTR4E03rQ,"japanese,seafood","pork,raman,salty,prawn,katsu",japanese
Savour Japan,Savour Japan,-1.52,a3248522876911515422,RmVEKRUKSzG28gTR4E03rQ,"japanese,seafood","pork,raman,salty,prawn,katsu",japanese
Digger's Bottle Shop Hamilton South,Diggers Bottle Shop Hamilton South,-6.140687370774103,a17567894051587327466,kpkcgww3QgWJLuSBgQsjvQ,"alcohol,wine,bottle shop,drink",price,liquor
Lee's Kitchen (Charlestown),Lee's Kitchen,0.18999999999999995,a9936282783504128153,16RnD5MwWWuKiffSmiTPxQ,"soup,noodle,chinese","pork,bowl,price,wonton,chicken,duck,vegetable,laksa,food court,noodle soup","takeout,restaurant"
ELMAS,ELMAS,-4.391772552174434,a5010954001135473528,ypwV7i6EVqKgAQGSoDTsDQ,"korean,coffee and tea,roll,burger,comfort food,american,vietnamese,juice and smoothy","price,atmosphere,lunch,area,table,mushroom,kid,gem,toast,wrap","bar,cafe"
Dumpling story,Dumpling story,-2.4640539953662923,a17365807862927876292,gdHXm2XSWY-WCbcdijIqow,"rice and curry,rice dish,fish and seafood,chinese",pork,restaurant
Hamo Boyz,Hamo Boyz,-6.982419008102949,a3812709631343339644,cf09nR-JRaykCI8ZY_fLHQ,"pizza,burger,fast food","peri peri,cheese burger",fast food
Steel Street Fish Market,Steel Street Fish Market,-6.245318181818183,a3200609853055968913,72K5eBLaS92WtziTtVbuug,"fish and chip,family meal,seafood,fast food","salmon,smelt,price,chip,cooked,fish,money,takeout,prawn","chips takeout,fish,seafood market"
Steel Street Fish Market,Steel Street Fish Market,-6.245318181818183,a3200609853055968913,72K5eBLaS92WtziTtVbuug,"fish and chip,family meal,seafood,fast food","salmon,smelt,price,chip,cooked,fish,money,takeout,prawn","chips takeout,fish,seafood market"
Expresso Drive Thru Coffee,Expresso Drive Thru Coffee,-2.4810181383503975,a9440840980673247361,fGkMpjTbRrKVNn1u5AiJDg,"sandwich,australian,breakfast and brunch,pastry","car,quality,morning,convenient,banana bread,coffee,service,app,chocolate,smoothy,toast","coffee,takeout,cafe"
Gamble & Brown Cafe,Gamble & Brown Cafe,-3.068814510680318,a4849934790033664289,VXXom-uLXkuqF1ZEyD8KaA,"roll,breakfast and brunch,sandwich,american,steak","food,egg,homemaker,quick service,kitchen,lunch,morning,service,salad,to go,milkshake,bacon","coffee,breakfast,cafe"
Akira Sushi Mount Hutton,Akira Sushi,1.9617635161035836,a1469694123269011090,SsuhXCNRNOpVaWGbJdG1Q,"sushi,poke,japanese",,sushi
Poke Lane (Kotara),Poke Lane Kotara,-3.3278930537229776,a12710537142253502792,vRidpgyXQgmz4Z_-1cbwxQ,"bowl,coffee and tea,drink",,poke bar
One Tree Cafe,One Tree Cafe,-5.083281183836428,a15090916159621642479,yOysUHs8QbqhmhFK49DD_g,"australian,breakfast and brunch,coffee and tea,fast food","latte,hot chocolate",cafe
Playing The Goat,Playing the Goat,-3.0610415784485716,a15498783834983214912,YgCnfeqVQ0mwsS2LI7hM2Q,"breakfast and brunch,pastry,coffee and tea","morning,price","coffee,cafe"
Ken's Kebabs Jesmond,Ken's Kebabs,-7.273957446808511,a14025478814879335639,ERsUttNzX6KarVqPQAVylA,"middle eastern,chicken,snack,mexican,kebab","pide,price","kebab,fast food"
Second Fiddle,Second Fiddle,-5.507708245115238,a177831700386489062,OnpJ8GxcWvuvAgRtLcc-QQ,"breakfast and brunch,coffee and tea,fast food","bacon,burger,egg roll,price","coffee,cafe"
Hero Sushi (Kotara),Hero Sushi,1.9933333333333332,a7829673568537702415,1PaJySp8Rkui1DpmEsbWvg,"sushi,asian,japanese",,sushi
Hero Sushi (Kotara),Hero Sushi,1.9933333333333332,a7829673568537702415,1PaJySp8Rkui1DpmEsbWvg,"sushi,asian,japanese",,sushi
Kimchi House of Korea,Kimchi House of Korea,-1.836666666666667,a544782348680401009,02QIxCclSgac1iaL2JxhJg,"asian fusion,korean,asian","dinner,spicy,dish,atmosphere,pancake,stew,hotpot,bbq,fried chicken,bulgogi","asian,korean,restaurant"
Eastern Tiger Restaurant,Eastern Tiger Restaurant,-2.1334633027522933,a11579474059657820215,wR4UNUplQ9-di69Wb7OyGA,"healthy,vegetarian,asian,chinese","seafood,dinner,sushi,birthday,asian food,all you can eat,bar,value,roast,choice","chinese,buffet"
A good day,A good day,-3.348210761301217,a4617443079567047021,vTr0MlcqVZONaleamV5NjQ,"cafe,breakfast and brunch,coffee and tea,sandwich","atmosphere,kid,bacon,priced","coffee,cafe"
The Olive Branch Cafe,The Olive Branch Cafe,-3.876666666666667,a17970422945581773767,D4TaNdRuQ5C_2b-7UM7AkQ,"cafe,kid friendly,modern australian","meal,kid","cafe,coffee,restaurant"
The Olive Branch Cafe,The Olive Branch Cafe,-3.876666666666667,a17970422945581773767,D4TaNdRuQ5C_2b-7UM7AkQ,"cafe,kid friendly,modern australian","meal,kid","cafe,coffee,restaurant"
The Cheesecake Shop (Wallsend),The Cheesecake Shop Wallsend,-3.957765486725664,a13223365449237782934,kQBBd4e4Ra6Pn5b8Ybyghg,"dessert,bakery",,"bakery,cake"
Moe's Cafe Pancake & Grill,Moe's Cafe Pancake & Grill Glendale,-5.246193576946888,a10433524465874682066,j8dceekiW06NL-SYRQUTKg,"breakfast and brunch,sandwich,burger,american","turkey bacon,halloumi,tomato,chip,size,plate,meal,table,burger,toast","lunch,grill,halal,coffee,pancake,breakfast,cafe"
Moe's Cafe Pancake & Grill,Moe's Cafe Pancake & Grill Glendale,-5.246193576946888,a10433524465874682066,j8dceekiW06NL-SYRQUTKg,"breakfast and brunch,sandwich,burger,american","turkey bacon,halloumi,tomato,chip,size,plate,meal,table,burger,toast","lunch,grill,halal,coffee,pancake,breakfast,cafe"
Bayleaf Restaurant and Cafe,Bayleaf restaurant and cafe,-3.811451414514145,a17563211214483291069,9OMANK0yTxWiqrY78lYbCA,"pasta,breakfast and brunch,seafood","savoury,french toast,gluten free,cooked,meal,family,pancake,burger,serving,crepe","fast food,creperie,takeout,burger,cafe"
Noodle Paradise,Noodle Paradise,-1.1387706422018349,a4155562775814260207,ddtvx8znSJGAqVH8ueCFvg,"vegetarian,chinese,asian,malaysian,thai","satay,serving,price","noodle,takeout"
Original Flame Grilled Chicken,Original Flame Grilled Chicken,-6.100866193272458,a3381049366638679821,JHv9TMeoSlKX5OYMQh7Bhg,"chicken,burger,australian,comfort food,family meal,fast food","price,chip,oil,salad,bbq chicken,gravy,burger,schnitzel","chicken,fast food"
Original Flame Grilled Chicken,Original Flame Grilled Chicken,-6.100866193272458,a3381049366638679821,JHv9TMeoSlKX5OYMQh7Bhg,"chicken,burger,australian,comfort food,family meal,fast food","price,chip,oil,salad,bbq chicken,gravy,burger,schnitzel","chicken,fast food"
New Oceanic Take Away,New Oceanic Take Away,-5.735175438596492,a9680478595819945372,Wdc8vW9tQLGTVT83kv2HHg,"healthy,seafood,burger,family meal","seafood,salt,batter,cooked,town,value,money,oily,burger,eftpo","chip,chips takeout,fish,fast food"
Zambrero (Wagga Wagga),Zambrero Wagga Wagga,-6.456666666666666,a2888554994979027917,aJu0yonDTLSWl_HZMZPdeQ,"healthy,mexican,fast food","vegan,burrito,guacamole,fast food,price,healthy food,bowl,kid,serving","mexican,restaurant,fast food"
Foodworks (Forest Hill),FoodWorks,0.0,a7946917102997995294,0G8rzvSYX52VHOAGbmColg,,"convenient,price",supermarket
24 Seven Gumly Gumly,24 Seven Gumly Gumly,-4.42302080491622,a13823527132921920206,yq0iZSwiSX6d4Wl0Ur7u1w,"breakfast and brunch,comfort food,modern australian",,cafe
Cracker Jack Cafe & Take Away,Cracker Jack Cafe & Take Away,-5.414374911781905,a1047527892106173931,CbRkG_RPXUeoU1UP1f_51A,"breakfast and brunch,coffee and tea,american","lunch,chip,lake,chicken,fish,coffee,gravy,burger","takeout,coffee"
Kooringal Chinese Restaurant,Kooringal Chinese Restaurant,-3.3435735690740187,a14869145240553546203,3Zsk1_yhRNqG7W89xbbHiQ,"chicken,family meal,vegetarian friendly,chinese","prawn,price",chinese
Kooringal Chinese Restaurant,Kooringal Chinese Restaurant,-3.3435735690740187,a14869145240553546203,3Zsk1_yhRNqG7W89xbbHiQ,"chicken,family meal,vegetarian friendly,chinese","prawn,price",chinese
Nabiha's kitchen,Nabiha's Kitchen,-7.008510324483776,a7186918197181721401,6pYYYYWTXJy_J8Od7mv5sg,"mediterranean,dessert,kebab","gem,baklava,hospitality,grandmother,plate,lebanese food,lamb,home,sweet,lady",kebab
Nabiha's kitchen,Nabiha's Kitchen,-7.008510324483776,a7186918197181721401,6pYYYYWTXJy_J8Od7mv5sg,"mediterranean,dessert,kebab","gem,baklava,hospitality,grandmother,plate,lebanese food,lamb,home,sweet,lady",kebab
JD's KEBABS CHICKEN PIZZA,JD's Kebabs Chicken Pizza,-6.456177042801556,a18020433955198821196,XKzxUkFeRAuWRPYG98j3dA,"turkish,middle eastern,comfort food,fast food","beard,price,chip,fried chicken,phone,delivery,pub","takeout,restaurant,fast food"
Habibi Chicken,Habibi Chicken,-4.298276918019606,a1203990978902351585,l06wgAtRVPKT77r3ZvC5gg,"middle eastern,rice dish,chicken,drink","sauce,family,tabouli,falafel,price,chip,cooked,garlic,charcoal,wrap","lebanese,chicken,middle eastern,fast food"
Bubbles n Tea,Bubbles n Tea,-6.283333333333334,a2994874445036073324,KYjiCGeCSbmL5rHZNXOG5g,"ice cream and frozen yoghurt,bubble tea,juice and smoothy",price,bubble tea
Pop's Family Takeaway,Tolland 'Pop's Family Takeaway',-5.86961854061281,a8325157058377407534,DhWDW2iBXYCD6OhvklP1Sw,"chicken,burger,comfort food,fish and seafood,family meal",burger,"chips takeout,fish,fast food"
Pop's Family Takeaway,Tolland 'Pop's Family Takeaway',-5.86961854061281,a8325157058377407534,DhWDW2iBXYCD6OhvklP1Sw,"chicken,burger,comfort food,fish and seafood,family meal",burger,"chips takeout,fish,fast food"
