uber_Name,google_Name,average_health_score,google_cid,uber_id,uber_categories,google_Category
Filo Station,Filo Station,-2.088236057068742,a8275665934550989225,oBbnPqQFRwySRA2qq44HpA,"filipino,comfort food,asian",filipino
Eat and Shout Thai,Eat And Shout Thai,-1.7075,a8307193205385703412,1usLbNL3SySO_je4zkCMQg,"halal,thai,south east asian,noodle",restaurant
Addison Chinese Takeaway,Addison Chinese Takeaway,-2.2338090354555225,a12166766419499692956,QUo-gkExQkybnU_hIS6adA,"dumpling house,soup,chinese,dim sum,seafood,affordable meal,asian fusion,asian,comfort food,fish and seafood",chinese
Taste Station,Taste Station Ashfield,-2.2074468085106385,a7688065931074439498,GhMBgk2sT2u6gvSwWp_wmg,"chicken,asian,south east asian,asian fusion",southeast asian
Costa do Sol,Costa Do Sol,-5.746666666666667,a7657986072220946857,uVZ2JRdfQOiVAicKpwYyGQ,"portuguese,bbq,spanish",portuguese
LoPresti Ultimate Gelato,LoPresti Ultimate Gelato,-6.526746381552518,a4138968962442944924,TAH_2NwbWWOwzFsSHKZveQ,"ice cream and frozen yogurt,comfort food,dessert",dessert
The Hills Middle Eastern (Croydon Park),The Hills Middle Eastern,-5.477219440967878,a11428069085094516222,I3cRrb5dT0erxUr97226rA,"middle eastern,mediterranean,chicken,lebanese,family meal,salad",restaurant
(Haberfield) Exotic Indian Curries,Exotic Indian Curries HABERFIELD,-3.218236057068742,a2791139297477222714,7lr4dXgRWcGYN8Son39pzg,"indian,biryani,comfort food",indian
Hello Auntie,Hello Auntie Marrickville,-0.914,a5714617187980565975,BKu-kzdoTkOxxWxO0gjmKw,"diner,asian fusion,asian,vietnamese,rice bowl",vietnamese
Khoi Eatery,Khoi Eatery Marrickville,-0.9461267605633804,a6901745766475511900,mkRmfssORy-EdfxnAE0O_w,"allergy friendly,asian,vegetarian friendly,vietnamese",vietnamese
Rocketboy Pizza Petersham,Rocketboy Pizza Petersham,-5.21655526992288,a12127047372733883009,4nq1DCaIStWcLIk9_iiylA,pizza,pizza
Jasmin1 Leichhardt,Jasmin1,-6.255000000000001,a11695942552538923573,rx7-cHRwQ-2mmt2kf-DsQQ,"middle eastern,lebanese",lebanese
Little Thailand,Little Thailand,-0.41500000000000004,a2464337118628235305,gCPjqwA9S5-doZ0XmNWyfg,"asian,thai",thai
Authentic KL Flavors,Authentic KL Flavors,-2.396666666666667,a5050031333403251215,hFDs1irTR9SyaGvSe92UDQ,"halal,asian,malaysian",malaysian
Pho Ha Noi Quan,Pho Ha Noi Quan Marrickville,-0.39,a1640700255214751243,AbozbDvbSm6FgJPWXlvRtw,"asian,vietnamese",vietnamese
Mario's Pizza Bar,Mario's Pizza Bar Leichhardt,-5.047512729069933,a17657294609324823284,BjXlMS1aRBOzZX_NGz58Lw,"italian,pasta,pizza,comfort food,dessert",italian
Tony's Table,Tony's Table,-3.1460121513394093,a17923884567891824221,Okx9TMm4Syivy3uW2LmuHQ,"salad,lebanese,vegetarian friendly",lebanese
Charmax Grille Chicken,Charmax Grille Chicken,-4.666747342010477,a4822961828436737539,NWSBQjQSR4KtPzcTAHS0YQ,"chicken,sandwich,burger,salad,family meal",chicken
The General - Eatery and Supplies,The General - Eatery and Supplies,-7.725350877192982,a8407382824587248381,TV56aXk1ReuLJ5gv_k7uoQ,"burger,american",cafe
Bambino Torino,Bambino Torino Dulwich Hill,-4.375774833564037,a5706637871908904165,DNcXqaYyQKmHEElCOnRkkw,"italian,pasta,pizza",italian
Seed Greek Kouzina,Seed Greek Kouzina,-5.525,a915143664428051149,Jo24oLUFS62FkV0tizoAlw,"mediterranean,greek,family meal,soul food",greek
Dulwich Hill Addison,Dulwich Hill Addison,-0.725,a2300982210626386231,vYgrRDWuTimV-tIN75BCqA,"asian,chinese",restaurant
Dai Romani (Marrickville),Dai Romani,-5.570769230769231,a18290729176845616631,9F59i1B2Snmz2mK0iGmQjg,italian,italian
Burger Bros Marrickville,Burger Bros Marrickville,-5.960146742844932,a9506232013416853725,dJf8ELSnRwKG_eUiuk8Shw,"dessert,breakfast and brunch,burger,family meal",american
IGA Abbotsford,IGA Abbotsford,-7.3566666666666665,a13573529181906842746,N3CYciCXR9e7X4ve_y9RKg,"everyday essential,grocery,convenience",grocery
Stranded Deli Cafe (Sydney),Stranded Deli Cafe,-1.7347847478474783,a11886532715982937419,ilof5MxNXfymN3scqA0e1g,"cafe,breakfast and brunch,deli",cafe
La Gnoccheria,La Gnoccheria,-4.378492467325152,a3534494101379617091,G1A0nmzSSaFgKBWZzOJNA,"italian,pasta,comfort food",restaurant
Freepour Espresso,Freepour Espresso Marrickville,-3.7797879649440325,a3885570635893649274,NmN959QhT8u69XGazrbQEQ,"breakfast and brunch,sandwich,burger,salad,allergy friendly,modern australian,cafe,juice and smoothy",cafe
Marrickville Ritz Hotel,Marrickville Ritz Hotel,-4.615148156643005,a7640753436795581199,7Kl4h5vFR7CxpqzuNozOkw,"australian,comfort food,bistro",pub
Nutrition Station (Marrickville),Nutrition Station Marrickville,-4.771451414514146,a8844711960236538686,B9NVT2lfREaWokSqW3_VUA,"healthy,breakfast and brunch,juice and smoothy",health food
Cafe the Beans,Cafe The Beans Dulwich Hill,-4.151451414514145,a3223852688921173595,60O8QeuGTRCrL8BRwuk-4A,"breakfast and brunch,cafe,juice and smoothy",cafe
Dulwich Hill Bakery,Dulwich Hill Bakery,-4.812471304248441,a16251558622632813533,B_gshozXL6NhLpcQNRTqw,"roll,dessert,breakfast and brunch,american",bakery
Delish Pork Roll & Juice Bar,Delish Pork Roll and Juice Bar,-0.615,a9400294336416318033,9bf91-L-TzuWYUJ6sxgMsA,"south east asian,vietnamese",takeout
Fabulous Fillings,Fabulous Fillings,-5.033567251461989,a11586786156415629900,bIL4nqZuQ-GfQx0YhfnMvw,"australian,cafe,burger",takeout
Grumpy Donuts (Marrickville),Grumpy Donuts,-4.705905887260808,a4834488159680302337,L5qN6R74VLmHFy2iYLQIig,"snack,burrito,doughnut",cafe
By George Coffee,By George Coffee,-4.812465496939631,a2984431045697209793,ZY_qmiokQvaYugdFMFzMdg,"coffee and tea,bagel,american,cafe,juice and smoothy",cafe
Deli Xioso,Deli-Xioso,-4.530162513542796,a1568117887408565575,CmKbrkxyRF2SIrSsArncWw,"italian,greek,sandwich",deli
Brooklyn Boy Bagels,Brooklyn Boy Bagels,-3.8566109443293874,a4148471442624533462,oFCZRC9mUaCMmUog2XFP0w,"local speciality,sandwich,bakery,bagel,american",bakery
The Pig & Pastry,The Pig & Pastry,-5.414374911781905,a1123324084540180653,IJI5oS58WZ-J9q2YY1KiXA,"breakfast and brunch,coffee and tea,american",cafe
Drip Trip,Drip Trip,-4.13889390941353,a14301687963932604380,3w7aFdXTQ8KQk6XOlsuGSg,"breakfast and brunch,bagel,coffee and tea",cafe
Med Cafe,Med Cafe,-4.258250414488488,a9128113082483393919,AiuBIf4LQlGVyjFMhLrPzA,"burger,allergy friendly,coffee and tea,salad",cafe
Koshari Korner,Koshari Korner,-3.0051619047619047,a2454226854201572930,kXmbtsjYTPq3_uRd-uQ8NQ,"middle eastern,egyptian,cafe,vegan,vegan friendly",egyptian
Matinee Coffee,Matinee Coffee,-2.4205499664654595,a3436742871381349754,1mURvRaSQACjqnL9srznPw,"cafe,vegan friendly,vegetarian friendly",cafe
Charlie's Pizzeria & Bakery,Charlie's Pizzeria & Bakery,-5.17413881748072,a3816397890322738429,M-cVX0ioTGSbM0VIdovzDQ,"pizza,lebanese,bakery,fast food",lebanese
Sweet Belem Cake Boutique,Sweet Belem Cake Boutique,-4.380079714885851,a12705554777101577004,pwnSkfWpQc2SXUPjX-TMFw,"comfort food,dessert,bakery",bakery
Hercules Bakery (Ashfield),Hercules Bakery Ashfield,-0.64,a11750101430691859182,0bP_Xu66RiG7Nm8bxFH0eA,"asian fusion,bakery,vietnamese",bakery
Sto Lat,Sto Lat,-0.25,a17709135549683475356,bK_xdSUFQwCo2HtWkb37ag,"polish,russian,eastern european",polish
Great Meats Co,Great Meats Co,-6.470986078276859,a9904159783235021207,YmwqbSxcW0-F9_xDEFJXPg,"specialty,butcher shop,grocery",butcher
Blazing Burgers,Blazing Burgers,-6.092140350877193,a11774024100194879270,I7-jx-kOT_62yxXB0JIOLg,"halal,burger,allergy friendly,american,fast food",burger
Sushi and More,Sushi & More Leichhardt,0.6749999999999999,a14792509836820137381,1LYHv9WfS_6nMKb23dsnUg,"sushi,korean,japanese,rice bowl",takeout
Toastettes,Toastettes,-3.208236057068742,a15421676150441275308,rOX1D70AR2S3bS9RO3Tnmw,"comfort food,pastry,modern australian",cafe
Kurumac,kurumac,-2.793333333333333,a5593450455281697139,WS4OawBbROaEILW4IEIa4g,"healthy,japanese,seafood",cafe
Yiayia's Garden,Yiayia's Garden,-4.0659633027522935,a11720923994893820914,aaTmtgmVXh2I4_THui9zxQ,"healthy,vegetarian,greek,allergy friendly",greek
Outfield,OUTFIELD,-0.5271886219276443,a11351963535740158602,aUaEZElnTl6cqbVp9YTnCg,"roll,gluten free friendly,vegetarian friendly",cafe
BOSS KEBABS,Boss Kebabs,-8.02,a7220963807823455550,3Ka-TE52TMOEWhWp6ODouw,"turkish,snack,kebab",kebab
The Carpenter,The Carpenter,-4.027708245115238,a3330533609457806070,Qvp5rYgySA27Q7RmG2qRgw,"cafe,breakfast and brunch,coffee and tea",cafe
Espresso Tony,Espresso Tony,-3.0046908511338635,a7266660990892279134,iWC-IfZyQburIHxThc9y4Q,"cafe,breakfast and brunch,sandwich",coffee
The Papa's Table,The Papa's Table,-5.1716853326428,a10591324378923833529,TNt-pEvEQFiuaUckwcWQpg,"cafe,breakfast and brunch,burger",cafe
Baked and Brewed,Baked & Brewed Croydon,-5.448118081180812,a18053437541659766445,FvMB5uhGSg6-SyBvDYc9XQ,"mediterranean,middle eastern,breakfast and brunch",coffee
Danas Deli Cafe,Danas Deli Cafe Marrickville,-3.8239493120346144,a5086055427678349769,vq_lZXz0XuynVEVkTueqLw,"greek,coffee and tea,roll,breakfast and brunch,sandwich,fish and chip,salad",cafe
Man On Marrickville,Man On Marrickville,-5.277464900138422,a5221882449499544710,765e30AzRTaeIfH0lfIw4g,"italian,pasta,pizza,healthy,fast food",restaurant
Orchid Kitchen,Orchid Kitchen,-6.790318181818181,a12495049369737298853,5biQy3GrStaVX56BQN5gcA,"healthy,fish and chip,bubble tea,fast food",cafe
Cafe Rima,Cafe Rima,-4.141041578448571,a3363446715971108292,qZHt4OkiSrqWnqqVHhCnyA,"breakfast and brunch,coffee and tea,modern australian",cafe
Koul Cafe,Koul Cafe,-4.804784747847478,a9803231029820601653,NbS1cBoNUQ6Tv_-Z2MwJbA,"cafe,greek,breakfast and brunch",cafe
Vintage Cellars (Hunters Hill),Vintage Cellars Hunters Hill,-8.0,a3121437316009791416,gdX-iV5xVfu0KPKspBHWrA,alcohol,liquor
Dragon Sushi & Roll,Dragon Sushi & Roll,0.7666666666666666,a11552458950823603252,8eYfkWu-RRm2v-WGyb4jNQ,"roll,japanese: sushi,drink",japanese
Hunters Hill Hotel,Hunters Hill Hotel,-6.982419008102949,a5754578649597860781,e6hUW1HqV5y3fgXsRnD1Cg,"pizza,burger,fast food",pub
The Hills Middle Eastern (Hunters Hill),The Hills Middle Eastern,-5.700882352941177,a253813378138400454,uEkuFcHyTJWVRLPUGR1p9A,"middle eastern,salad,lebanese,fast food",middle eastern
Lipari Pizza Bar,Lipari Pizza Bar,-5.393662250346056,a9368065528121085742,wSCHt33KQq--_mnP4v9DYw,"italian,pizza",italian
Basil's Gourmet Seafood,Basil's Gourmet Seafood Hunters Hill,-6.175318181818183,a9150731023262331236,1aGxDeG8W0-KVdB3u9nCPw,"fish and chip,family meal,seafood,american",seafood
Hanok Foods,Hanok Foods,-3.3575,a4363745728202155899,P5jstUZdR0WUzVGjSAE98g,"asian fusion,korean,asian,fast food",korean
Trov and Co,Trov & Co,-5.366958226637985,a6792610685010528560,Hna8P9JaTX6gSdb_TrE1nA,"breakfast and brunch,comfort food,coffee and tea,american",coffee
Lee's Chinese Cuisine,Lee's Chinese Cuisine,-1.9400000000000002,a12189359639916184674,vU5hQ64OUeqFJEuGM9Tw_w,"bbq,noodle,chinese",chinese
Dachshund Coffee,Dachshund Coffee,-3.65,a3411594561053673924,QUWHfsksQY2Szky39mZY3w,"cafe,modern australian",cafe
Monkey King Thai (Drummoyne),Monkey King Thai - Drummoyne,-0.6233333333333334,a2308638152681807770,WBLKFPQXTb62AiXlfWbI7Q,"asian fusion,thai,noodle",thai
21.10 Brasserie,21.10 Brasserie,-3.841451414514145,a13103078745247047731,90ZtaTUwTUy3Or2cEspSfw,"cafe,breakfast and brunch,modern australian",cafe
Couchfood (Eastern Creek) Powered By BP,bp Truckstop,-7.57,a7097966552519705128,Jj_EkVbDUeG1Uo7Bw8RECg,"everyday essential,convenience",gas station
Oak Bar and Grill,Oak Bar & Grill,-2.7175925925925926,a13856639026833538031,1olUfeTtRN-cygY5SEzwRQ,"australian,bar food","bar,grill"
Subway (Eastern Creek),Subway,-4.364012092233598,a1384226448389013295,XjxpXVK1SWCuYIot_gYiNQ,"sandwich,breakfast and brunch,allergy friendly,healthy,family meal,fast food",sandwich
Enzo's Cucina (Kemps Creek),Enzos Cucina,-3.9013693504938645,a12066312211160490840,FYT_Z71uWpK_hS-lhbdyYQ,"italian,pasta,comfort food,allergy friendly",italian
Couchfood (Leppington - Bringelly Rd) Powered By BP,bp,-7.57,a13147527855796187194,vtkckbwxQi-2oVil6yMXtA,"everyday essential,convenience",gas station
Everyday by BP (Leppington),bp,-7.57,a13147527855796187194,8YzjiZObRT-gPJQnNf5x3w,"everyday essential,convenience",gas station
ZAZA PIZZA & KEBAB,Zaza Pizza & Kebab,-5.945518423307626,a150756307815789537,lbG-DrHmSACP1norHjV3sw,"halal,pizza,kebab",restaurant
Simply Chickens,Simply Chickens,-5.88512224710713,a15326086788960831885,axq6jU_RDuicXQBKBnefg,"chicken,bbq,burger,family meal",chicken
Pho & Rolls,Pho & Rolls,-1.9016072908036452,a13842343883310682614,777dXlciTwW0b9BGB5jJdQ,"noodle,vegetarian friendly,vietnamese,healthy,salad",vietnamese
Cafe on erskine,Cafe On Erskine,-5.789687471582887,a3878019430487581474,UNy65a5hWgCL0wMwZ74JxA,"breakfast and brunch,comfort food,fast food",cafe
Terranova Bar Restaurant,Terranova Bar Restaurant,-4.375774833564037,a3358071309985159383,5fPnD_ZGSa2WcIF4N0a6vg,"italian,pasta,pizza",italian
Hong Kong Chef,Hong Kong Chef East Maitland,-0.8732892674429991,a6575232673756502752,t9yG3jXnVliSs5reRV5RBg,"dim sum,asian,chinese",chinese
Cafe with a Twist,Cafe with a twist,-4.32469262295082,a4668756073071362902,KyhWOsl8XsCHPXPJc0kMRA,"allergy friendly,bubble tea,coffee and tea,modern australian",coffee
Crust Pizza (Maitland),Crust Pizza Maitland,-3.5121813344321726,a6043622182542824559,JIaBqjnIVAesbyjeWE3a6w,"italian,gluten free friendly,vegetarian friendly,pizza,dessert,vegan",pizza
Lorong Malaysia,Lorong Malaysia,-1.1900000000000002,a3600935967537188217,alBk0uv-XHOn3bjJJzWP-Q,"asian,malaysian,chinese",restaurant
Tre Viet Kitchen,Tre Viet Kitchen,-0.5700000000000001,a13193951263841252784,d6XhM5SJWQK7LYdPE-4N7A,"asian,noodle,vietnamese",vietnamese
Village Curry and Kebab,Village Curry and Kebab,-6.966595744680852,a17605024007491179877,otFQ2IheWduBnaMgvN_c-Q,"kebab,chicken,middle eastern",restaurant
The Mushroom Pavilion,The Mushroom Pavilion,0.18999999999999997,a10078847204191618684,p7RCjNFuVtOX1GZHCN2yMg,"chinese,soup,noodle",takeout
C9 Chocolate and Gelato (Maitland),C9 Chocolate and Gelato Maitland,-4.336051558754594,a6807191707078753084,J3Cil3g4WcuWoE0eqBw9kw,"vegetarian,dessert,coffee and tea",ice cream
Sage Cafe (Maitland),Sage Cafe Maitland,-6.009055519756618,a5344833745583084335,XFcL4qK2V6WT-N3ORYMfyA,"wrap,breakfast and brunch,burger,american",cafe
BungaRaya@Easts,BungaRaya@Easts,-3.8549027237354085,a14927568940488098715,QbtnUE2eU1qLoAkUNw_dsQ,"healthy,comfort food,chinese",restaurant
Wok n roll,Wok n Roll,-0.6699999999999999,a18091708110982038333,re3g5bdLUEmwkzxJxKfjDw,"asian fusion,asian,chinese",delivery chinese
Tella Balls,Tella Balls,-5.797903161844347,a17175512640287692624,f_3N0G5rV3mDhl2w3hDHxQ,"drink,burger,crepe,american,dessert",dessert
Central Park Cafe,Central Park Cafe,-4.736682925751694,a13574450015987540394,7CcpBmPCX86HDSB1fnd72A,"aus burger,seafood,breakfast and brunch,dessert,salad",cafe
Mellow Bistro,Mellow Bistro,-0.6955534063393113,a2911534191433761377,d-4wW-ViVMOSNHH5c89aYQ,"soup,noodle,chinese,drink,rice dish,asian",chinese
Cold Rock Ice Creamery Rutherford,Cold Rock Ice Creamery Rutherford,-6.526746381552518,a6686988305213921049,Nzjwfa2oTVOtw-URD3T_JQ,"ice cream and frozen yogurt,comfort food,dessert",ice cream
Joyful House,Joyful House 喜悅軒,-3.15,a15292011874845213718,qfJVeaWeSBGS6iA_Ug9t3g,"specialty,asian,chinese",restaurant
Cristina's Pizzeria,Cristina's Pizzeria,-5.393662250346056,a16326382247236686611,xOl8FpEyRTynOhdB_xFyqg,"italian,pizza",pizza
Sushi Nori,Sushi Nori,1.4961401867370092,a9598421020068890337,y7hbsTwsUNudxSQ4cmkyaw,"sushi,japanese,dumpling house,tempura",japanese
Jaam-e-Jam Restaurant,Jaam-e-Jam Restaurant,-3.649946808510639,a7219978588365710783,hEAsEp_YRMWwJMP_ql0JNg,"middle eastern,allergy friendly,chicken,rice bowl",persian
Magic Kebab,Magic Kebab,-5.46,a14363127865596256438,a4xCcqxPSOaaCGPLn6J3sw,"turkish,mediterranean,lebanese,allergy friendly",kebab
Subway (Cherrybrook),Subway,-4.364012092233598,a4726381554981928162,ZEWiPSZRQUCKmkUCLy49Dg,"sandwich,breakfast and brunch,allergy friendly,healthy,family meal,fast food",sandwich
ABC Milkbar,ABC Milkbar,-7.660493620414673,a16115159961592511765,DGeAzQdPSVKiYipGinvHWQ,"american,fish and chip,burger,fast food",fast food
BWS (Pennant Hills),BWS Pennant Hills,-8.68,a7857108770085638117,53ZVlEZ7UXiMlEGJVQAX7A,"alcohol,snack",liquor
La Thai,La Thai,-0.5866666666666668,a7956443993791208894,PFD130oMQNmIs70glxRNoA,"asian,thai,noodle",thai
O'Bombay,O'Bombay,-1.1033333333333335,a14124772870094328853,6orlc3gCTBKrb_3Ug7qlZw,"indian,indian curry",indian
Noodle Hut (Cherrybrook),Noodle Hut,-2.3849027237354083,a20835055628809032,rC5x_LAeSVGDSxHBvsnmsg,"comfort food,noodle,chinese",restaurant
Gusta,Gusta,-5.15885175664096,a15314542810574888602,dseee0eSShO6jSwXD1tDhQ,"pasta,pizza,fast food",restaurant
Oliver Brown (Cherrybrook),Oliver Brown,-4.239692446043963,a8356796168807262164,icAUymFwTKS4bdSe8mRDTg,"vegetarian,coffee and tea,bakery,dessert,cafe,fast food",chocolate
Siam Society Thai Restaurant,Siam Society Thai Restaurant,-0.24000000000000002,a11100770176196781959,cjx-qUvcSzSKK5UvW6xLAw,"asian fusion,rice bowl,noodle",traditional
The Brook Eatery,The Brook Eatery - Cherrybrook,-4.897902816962819,a2778457138173449923,CMG4jSnT9Srek2O7PkMow,"pasta,pizza,breakfast and brunch,burger",restaurant
Dumplings & Co. (Hornsby),Dumplings & Co,-1.0289755351681957,a3048372364346455399,Zo5biVlbTXOa1wYHOI007g,"vegetarian,chinese,roll,gluten free,asian,south east asian",restaurant
The Burrow Cherrybrook,The Burrow Cherrybrook,-5.2816853326428,a10085209493640903962,z2cthhN9TxCHqInBT25Fbg,"australian,breakfast and brunch,burger",cafe
Thai Thyme Hornsby,Thai Thyme,-0.64,a4552421215767409933,W9M7Dn0aQiO7-qnIzZ7Yqg,"thai,south east asian",thai
Baskin Robbins (Hornsby),Baskin-Robbins Hornsby,-6.14,a13700929670083561333,73r6XZYdSC6s7qad01vBYw,ice cream,ice cream
Kolachi,Kolachi,-5.9350000000000005,a12962687690666778812,exBU-nIWR0eBuk-vf2JyCA,"turkish,mediterranean,middle eastern,family meal",pakistani
Crust Pizza (Hornsby),Crust Pizza Hornsby,-4.375774833564037,a11699255929179507580,Uc5FxMlxXbif5IhaDtg2jA,"italian,pasta,pizza",pizza
King Tea Hornsby,KING TEA Hornsby,-3.9433333333333334,a8628154922652558539,kQeGEFUeR9qM-jfeArTnOA,"asian,bubble tea,juice and smoothy",bubble tea
Chef Kwon Kitchen,Chef Kwon Kitchen,-1.0433333333333332,a10821766290198035258,3aqLzeKeTTqQ-L_KZYYyOQ,"asian fusion,asian,malaysian",malaysian
Firestone Hornsby,Firestone Hornsby,-3.532523446602664,a6760450747132009192,lRC1KNZwTumK7nst5fWVRQ,"pasta,breakfast and brunch,burger,pizza,rice bowl,salad",family
The Honest Chicken Cherrybrook,The Honest Chicken Cherrybrook,-5.968710807992739,a10036928800652283030,IvF6-rnXSJ2m_fJUWIBXmQ,"chicken,breakfast and brunch,burger,family meal",chicken
Kamado,Kamado,0.46,a26190668651134215,akxaRM-DR8WU_7U8_dEUaw,"japanese bbq,asian,japanese",japanese
Tandoori and Curry Club,Tandoori and Curry Club,-4.7688561382215395,a10393241046633170076,FQhV0NP9TGWweUdMskHwww,"vegetarian,indian,turkish,mediterranean,fried chicken,bbq,asian,lebanese,comfort food,fast food",indian
Roll'd (Hornsby),Rolld Hornsby,-2.7811267605633803,a3269710836274306998,3SR9bOi9SDayoOSbMoGd9Q,"healthy,family meal,vegetarian friendly,vietnamese",vietnamese
Foodary (Thornleigh) by Ampol,Ampol Foodary Thornleigh,-7.57,a17517943532508620396,fUTulO8VS3OiA4hXLL5rRQ,"everyday essential,convenience","gas station,petrol station"
Pizza Hut (Hornsby),Pizza Hut Hornsby,-6.142441500230704,a15641118426081907612,DRBphT9gVCSwm7OogiqRTw,"italian,pizza,american",pizza
Chatime (Hornsby),Chatime Hornsby,-4.664155076701049,a522461582698420701,H_MDZyz-Rfy1YlLDplddGQ,"exclusive to eats,bubble tea,dessert,asian",bubble tea
Beijing Duck Restaurant,Beijing Duck Restaurant 老北京烤鸭店,-1.8900000000000001,a14191084117114921366,2sc8DkgHWGeNC90Qhd27Dw,"seafood,soup,noodle,chinese,asian fusion,asian,fast food",chinese
Soorento Persian Restaurant,Soorento Persian Restaurant,-5.167023914465756,a11373587034691734597,blX9wJ4yQvy07EdfTVzeXg,"middle eastern,drink,turkish,indian,bbq,lebanese,comfort food,healthy,dessert,fast food",restaurant
The Bottle-O (Asquith),The Bottle-O,-7.454249827698804,a7673762787956242823,yGyXEObPTci0u0o2fPGL4g,"alcohol,wine,bottle shop",liquor
Yogurberry (Beecroft),Yogurberry Beecroft,-6.3685103244837755,a6436151843440216275,vdmC8IhsQD-DKyxXmbFhZA,"ice cream and frozen yoghurt,dessert,juice and smoothy",frozen yogurt
Nasi Dining & Bar,Nasi Dining & Bar,-3.305176991150443,a17010414589958962762,PlBY0B1SReqvJEeLVsyuBg,"asian fusion,dessert,allergy friendly",restaurant
Cozy Cups,Cozy Cups,-4.1390640999007084,a15336273161310537012,T4-obPgxWZC-RekzgM8Ykg,"pasta,exclusive to eats,burger,cafe,salad",restaurant
Khana Khazana,Khana Khazana,-3.929929078014185,a9933972818295446134,MTPukomcXIGGBlxl0SWSiQ,"drink,chicken,traditional american",indian
