uber_Name,uber_id,average_health_score,categories
Burger Perk,Gg0gStoHT1-Ee0c8CqDfSQ,-6.89180330853073,"comfort food,burger,american"
Passionflower,b2NNEscVQ_C_002xpLkKvw,-7.177765486725663,"ice cream and frozen yoghurt,dessert"
Wafflo,h20ByVVpTEWF3bkd4S4UZQ,-4.350765564699998,"breakfast and brunch,cafe,comfort food,allergy friendly,modern australian,dessert"
Saigon Noodle Bondi,hGDfbak_QYOHhh3FI9S-CQ,-0.57,"asian,vietnamese,noodle"
Shokunin,U8jVbe1aT8qOukt4g7GKbg,1.9933333333333332,"sushi,asian,japanese"
Nalinis Wholesome street food,E9iEbXVsR9KCG0QuG_Zttg,-3.17,"healthy,indian"
No 1 MaLaTang (Kingsford),RbmQmDe7RMWKbBqc3ne8aw,-2.1233333333333335,"family meal,asian,chinese"
Hero Sushi (Randwick),iK5vkGGfQRSRaW-RC--arA,3.215,"sushi,japanese"
Italo House,EV-HQXoJQqOIv99ESnrlGw,-5.393662250346056,"italian,pizza"
Homestead by The Good Place,Zex84AQpR7WdCECj-9q9Kg,-3.6010415784485716,"breakfast and brunch,coffee and tea,drink"
Mena Tandoori,kKrKn5VsRCiDlm_BeZ1E4w,-1.0,indian
The Lane Chinese Cuisine,mOKw2NucTkahoeCXoO0u9A,0.0,chinese: other
Sushi Connection,ORvBUOSfVLy-oeOdhgTJTw,0.6523681521902324,"sushi,japanese,fish and seafood"
Logan's Cafe & Momo Joint,ZBfN-pHNRzqazQKd-ZGdSA,-3.8521771217712173,"cafe,breakfast and brunch"
Elephant Thai,ouggwewERZaQRSqmLfHLQw,-1.1,"asian,thai,allergy friendly"
La Favela,tRFnxabeRByMmdc4_R1TLw,-4.0,brazilian
Phoenix woollahra,Qte1pj0kSCeo51GFSsZ0mA,-6.14,mediterranean
Ottoman Turkish Gozleme,yCir754NRC2m3Si38VywZA,-6.34,"turkish,middle eastern"
Tik Tok Burger (Kensington),t9HZFGIiSPu1X07e7edNCQ,-7.810701754385965,burger
Chef to Go Coogee,Aj1TBQxhT0SlP1a8TVdFXA,-4.802861803231035,"breakfast and brunch,burger,salad"
Tiger Express Chinese Kitchen,Pxe2TNj4RWuOf9fyo27ZOw,-1.8915693904020754,"chinese: other,asian,comfort food"
Buds Burger Bar,poVfRpuUTE-s8_wYjgp6pg,-7.7902339181286555,"fast food,burger,american"
matti coffee,Vd3Nk673TuGb1PsleXe2Pg,-4.597772215269086,"chicken,korean,salad"
Ambrosia on the Spot,D7FDIey1SHm5Npcoy_8spA,-5.513567251461988,"australian,burger,family meal"
Bronte Grill & Bar,C7Le9-N2SZ6bJRqG76rKuw,-3.65,"cafe,modern australian"
Bondi Burgers,kPWqAqv1RiKjIkbJTwjn8w,-5.923122807017545,"vegan,burger,american"
Dumpling Kingsford,oduLHA-WRGW2eMOa8BhPHg,-2.2615693904020753,"asian fusion,comfort food,chinese"
MASTER ROLLS BONDI,ozqLaM3VMWYfGe-aVMMXw,2.467894530121116,"sushi,japanese,bento"
Sharetea (Kingsford),2HPpBfZ8RHu1Vo66N1xIRQ,-4.953333333333333,"cafe,bubble tea,juice and smoothy"
"Jamies Kitchen, French & British Fusion",kjYNluuFT8S_fubti9IGCg,-5.94141038871689,"salad,burger,american"
The Lighthouse Cafe & Pizzeria,zzcIt8w-RpeCiMq37699oA,-5.770256410256411,"italian,modern australian,fast food"
Chi Kim,wF2W_MtzQxKTt0JHtZUggg,-6.4465957446808515,"chicken,korean,fast food"
The Blue Cafe,Jhz2XvERRaGoLkz49lr5KQ,-2.731542326408269,"bowl,cafe,sandwich"
Pasta Time,aLz5b8C6R7Ga7mifzFzBtA,-4.375774833564037,"italian,pasta,pizza"
Preach Cafe,9LbXIHBPVFOhkiP2FZIJPA,-3.5574441439171167,"vegetarian friendly,breakfast and brunch,sandwich,american,healthy,cafe,salad"
Sally's Grill & Hotpot,rEfgHVD6Soaaw6Si6ZTZlw,-4.116595744680851,"chicken,korean,noodle"
Jamaica Blue (Bondi Junction),FR78vrliU4KxrF1qbr-3vQ,-5.3736696828978765,"cafe,american,coffee and tea,modern australian,burger,breakfast and brunch,juice and smoothy,dessert"
Kitchen by Culture,ZakBUJKMShePNFLxiOHo-g,-3.831316492003275,"sandwich,burger,salad"
Tazeems Tandoori Taj,3-ordEvJRhuIsE18qy35yw,-3.582222222222222,"halal,family meal,indian curry"
Antico's Pizza at Beach Road,eNY_kw-WQs6YkIUQxe0sUQ,-5.393662250346056,"italian,pizza"
Time for Indian,EfpncabQ4GTyBc6rEUuNA,-2.6516666666666664,"soul food,halal,asian,indian curry"
The Light Brigade,tSMmPal_Skmi5TIGxGx3sA,-6.199342085026025,"italian,pizza,burger"
Cousin Jacks Pasty Co.,Ri2p5vYfSzyCywtggzMzkA,-4.234902723735408,"comfort food,english,cafe"
Amazon Berry,ZcZx5QJuTYaFoX7zX51QaQ,-5.645,"ice cream and frozen yoghurt,modern australian"
"Hook Line & Seafood - Rose Bay ,NSW",eKFyGuJeWE6r31c2vS_MRQ,-5.472219110477065,"fish and chip,comfort food,fish and seafood,family meal"
Pizza Time,V3QWhu3MTwyO4VU9NROSyA,-5.393662250346056,"italian,pizza"
Juiced Life (Bondi),o97hQwPDRqS1q61aXmcpPg,-4.771451414514146,"healthy,breakfast and brunch,juice and smoothy"
Cafe OZ,jfVahMtmTtaoM7u8fhcSLA,-2.6121771217712175,"breakfast and brunch,indian"
IL BARETTO,gBqh6IZMSv2kAc75sPIoXQ,-4.378492467325152,"italian,pasta,comfort food"
Starbucks (Bondi Junction),MJBc87uYRBObCmFz9eHQEw,-4.301562367672857,"breakfast and brunch,coffee and tea"
Calzone King,pFIw3oPFRm67m3nNIifJaA,-4.975433401406852,"italian,dessert,allergy friendly"
Suki Ramen,3XIndtm-RaGTHFl5WgsY2g,0.42333333333333334,"asian fusion,japanese,raman"
Flavour of North India,Sn0QsMDSSXSHk4PYlpQb8w,-2.4422749675745785,"indian,soul food,indian curry,comfort food,asian"
Zilver Bondi Restaurant,ToaFAP87SjKdzjtifKOcrw,-0.505,"asian fusion,asian"
Maeda Japanese Restaurant,7ZAbndrCQh-V3POI89NlPw,1.83,japanese
Arthur's Pizza (Paddington),hQ9A8D9mRxmSvwigyr6w3w,-5.2357748335640375,"italian,pizza,family meal"
Chinta Kechil,fLVzCh_uS1yrpnRCVEV9bA,-1.2850000000000001,"asian,malaysian"
It's Time For Thai (Kingsford),fwm4_sW4SyCsaVnGDXRtBQ,-1.5875,"asian,thai,south east asian,halal"
La Sen Vietnamese Restaurant,6KjpT5sOR2SeUmy1hLrLIg,-1.6242857142857146,"asian,vegan friendly,allergy friendly,vietnamese"
Himalaya Pakistani & Indian Restaurant (Randwick),ekDS1JAxSGq5BL02GKBUIQ,-0.5,"indian,himalayan"
Dessert Store Eastlakes,H0KJD_DsRSe3l4eE7UEKZQ,-7.373882743362832,"ice cream and frozen yoghurt,convenience,everyday essential,dessert"
Cali Press (Coogee),1ztMRAcnRiCW94WAJAdppw,-3.404078115753344,"vegan friendly,sandwich,juice and smoothy,healthy,salad"
Noodle Inn,LGUmCXofQZGgpDF628cGhw,-0.6233333333333334,"asian fusion,thai,noodle"
Two Forks Bondi,uY0cDDcjT--mlcAAH5WlQg,-2.757843137254902,"healthy,asian fusion,salad"
Ayam Penyet RIA,pRXC6nSWTXavXZGpRyrjGg,-2.722,"indonesian,asian,south east asian,healthy,family meal"
1014 - Ten Fourteen,txzBZR4KWJiLOWDNTr4Z8Q,-4.588532333133355,"coffee and tea,juice and smoothy,fruit"
Pinoy To Atbp Cafe,cAubHt6ESWehqPVBTSo6KQ,-3.951433821751536,"filipino,dessert,coffee and tea"
Xcel Roll - Coogee,eI7ll1TBV3mNhJCNMwKdwg,-0.4266666666666667,"roll,asian,vietnamese"
Hi Tea,X7-RTjGPQj2h_QjQb87Psw,-6.283333333333334,"ice cream and frozen yogurt,bubble tea,juice and smoothy"
Ummarin Thai Restaurant,rvE0mktPRky_Gx9r73zQHA,-1.359047619047619,"asian,thai,vegan friendly"
Handmade Noodle And Dumpling Kitchen,AiXG-AKZQceKzheFycAnyQ,-0.9650000000000001,"noodle,chinese"
Cafe Chap-A-Chinos,Mb08vZwyRze74RBROyHbrg,-4.232265603687165,"comfort food,cafe,breakfast and brunch,irish"
Bar Pho Bondi,dtpommFGVJGUuil-BGQxLw,-4.491569390402075,"vietnamese,comfort food,fast food"
Vitaly Italian & Woodfire Pizza Restaurant,NxBo8iPYRx-7i8XpDljVmA,-4.4546034585112455,"exclusive to eats,italian,pasta,pizza"
SEFA Kitchen,PfdWyi_DTKmNx6tIR72PSg,-5.451176470588236,"middle eastern,kebab,salad"
Wok Master (Randwick),PKssfp7qTCCVw6An91-16Q,-0.45,asian
Pink Thai,cQM-xlgORjWbtU38ndOvLQ,-0.38,thai
GU Thai Studio Kitchen,A-1lI9ruT5aSjJSrhWU93g,-0.38,thai
The Lucky Cat Dumpling Bar,anWdosQKQLWMc8fdrpl3vQ,-0.6699999999999999,"asian fusion,asian,chinese"
The Char Rotisserie (Bondi),6aZiGTz1QQabmhZgUzBPEA,-8.239893617021277,"portuguese,chicken"
Greek Feast Bondi,u9uyJOv9RCatjesa7HXHBA,-6.425,"mediterranean,greek"
Lox In A Box (Coogee),z1_FmKktVIGKugXewinqUg,-4.059686098145572,"vegetarian,drink,sandwich,burger,american,healthy,salad"
Fishmongers Bondi,ZyyV7AHXV-uHVe1r6XLvhw,-4.87,seafood
The Clove Indian Restaurant,xD6z-_K3SMGyzQ-BFnxzAg,-2.81,"indian,halal"
Chargrill Charlie's (Bondi),y4TakGbeQZqbvUFTVyVp6g,-5.506004600048307,"chicken,family meal,burger,salad"
Shook Cafe (Kingsford),aDmCjtcBTiKHmHRmXnHfXA,-5.104744447522738,"burger,chicken,coffee and tea,sandwich"
The Stuffed Beaver Dining Parlour,xt8m_X4BU3i8lRJXW0Ywdw,-7.7902339181286555,"fast food,burger,american"
Thaibanyantree,yiSWUQvSQMukd4Y-wx77UQ,-0.655,"thai,noodle"
Oporto (Randwick),QuNMivt6RZOi9RLRYu7x4g,-6.016383804078074,"chicken,family meal,burger,healthy,dessert,vegan,fast food"
Cafe 2151,JUo2ucNoRQOH7HjUiNHf1w,-4.208281183836428,"cafe,breakfast and brunch,coffee and tea,juice and smoothy"
La Piadina Bondi,iICGSKP6RV6N7YpbW1h0KA,-5.063589743589744,"mediterranean,italian,cafe"
S'WICH,hCaugDsNV0Cp1PkSd7ahqA,-3.007749240541287,"healthy,salad,sandwich"
Zambrero (Coogee),KANpeW-ZXXGljNcA_yVrVw,-4.576666666666667,"latin american,new mexican,mexican"
3Steps,0kd6AGdAR_muOsFGTryr6Q,-3.206806688081707,"roll,sandwich,burger"
Schnitz (Bondi Junction Westfield),euUrP7UuSC2BSsSc0U681g,-7.8653508771929825,"burger,fast food"
Bedouin,zbszfMZJRfeL-Wix7Z1gxA,-3.258067226890757,"gluten free friendly,middle eastern,vegan friendly"
Bondi Rumba,S6Psd4W8Q9Sx_59X-ZjMIQ,-2.6935010060362172,"south american,vegetarian friendly,taco,burrito,healthy,latin american,mexican"
Indian Cuisine on Bondi Road,9JLVB69dTHG3F8Z5eAny_A,-1.0,indian
Funky Pies,jcg9hIrnVa6MX2tO6c1ruw,-3.5785382958790977,"vegetarian,vegetarian friendly,bakery,dessert,comfort food,juice and smoothy,healthy,empanada,cafe,vegan,vegan friendly"
Madame & Yves,sQdEhSy5S_WJu5x5CzevcA,-2.8129234972677595,"cafe,coffee and tea,pastry"
Gelatissimo (Coogee),P612x26lSEG5GafiDNdvUg,-6.425176991150441,"ice cream and frozen yoghurt,dessert,family meal"
Sven's Viking Pizza (Coogee),I1RinJGaR2WI9sx0Y9bBkg,-3.5957748335640374,"italian,pizza,swedish"
Johnny Gio's Big Italian Sandwiches (Coogee),ES2IX2sgUTqCxUrrxKSCZQ,-4.840162513542795,"american,italian,sandwich"
Ogalo Bondi,i-PezOrHTS6KwsK5wUtx-w,-6.545175438596491,"portuguese,bbq,burger,family meal"
Banana Blossom (Bondi Beach),x4KFB-pmTo2bUjUxa4o2nQ,-2.0541965518601804,"vegetarian friendly,asian,salad,healthy,thai,vegan friendly"
Plumer Road Chicken Shop,yn2hsj5hQxeEoOKT0zksVw,0.0,
Villa Gourmet,Oe3N97GKSk-rRPMVGO3UBA,-4.762081696186411,"vegetarian,greek,mediterranean,pizza,brazilian"
Manga Sushi,ZuWRcRMnQi23O9sR8gFYSA,1.9933333333333332,"sushi,asian,japanese"
Viet's Kitchen,pAr4ndywQbeSP_LMVRU9Qw,-1.7874637387827823,"vegetarian,seafood,chinese,noodle,drink,rice dish,asian,allergy friendly,vietnamese"
Randwick Food Hub,V2X5lbNFQba8uGkvZByXgA,-4.697675438596491,"indian,middle eastern,burger,irish"
Sushi Tengoku,9J7LeqJ7WuyI_wmY-JnkRg,1.8333333333333333,"sushi,japanese,noodle"
Subway (Randwick),x4f4QMWfXzS-D9UGyGvcvA,-4.364012092233598,"sandwich,breakfast and brunch,allergy friendly,healthy,family meal,fast food"
Nutrition Station (Bondi Junction),_QvTCsPATx-v_WzEU7Siqg,-4.647708245115239,"healthy,breakfast and brunch,coffee and tea"
Tropicana Coogee,_qcOaoZMTZqZo2PYbObnnQ,-5.285018665976133,"breakfast and brunch,burger,modern australian"
Monty's Sandwich Shop,3EIaC4yVT9aKwDAe7LIQlA,-3.007749240541287,"healthy,sandwich,salad"
Bondi Road Seafoods,sYFTJPBPSva_3m8NEU63Ew,-6.33709090909091,"fast food,fish and chip,modern australian"
Irish & British Convenience (Randwick),ef8OUbZYS2-mDSQenGiR-A,-7.57,"everyday essential,convenience"
Homestyle Fresh by Grillaz,vzzrmAW1ThCWRjHFAeddvg,-4.958,"european,mediterranean,american,latin american,family meal"
JP McCaffrey's,S2FtuvcuTuqswifQfS5kMA,-6.070636363636364,"fish and chip,seafood"
Poke,3rRgAk7bTZmYNHlRhNPcgg,-2.2083823529411766,"healthy,hawaiian,seafood,salad"
IGA Bondi - The Fresh Pantry,30fvJEiKTTqVB-5qhGaGUw,-7.57,"everyday essential,convenience"
Sabbaba (Bondi Beach),LXsuisTRHmX9q-NQW3TKw,-4.229597885628389,"middle eastern,vegetarian,vegan friendly,mediterranean,falafel,bowl,salad,israeli,vegan,kebab"
The Shop and Wine Bar,NALe9gDbX2-0Mx0xJ1J3fw,-5.0276691335073656,"italian,coffee and tea,european,breakfast and brunch,burger,sandwich,comfort food,healthy,fast food"
JJ's Chicks & Burgers,m31I3lHERoafsD4mRThwPw,-4.504803680038646,"chicken,roll,burger,salad,family meal"
The Spanish Fly,cbIjKuN2RBiPFhywfhn2_Q,-3.6666666666666665,"pasta,seafood,spanish"
Roll'd (Bondi Junction),xpDWra9oRumwJpYP3UpYPQ,-2.76,"healthy,family meal,asian,vietnamese"
Lobster Tail Seafoods Bondi,jGbOC_brTVe89wFNKQ53OQ,-5.33709090909091,"fish and chip,family meal,modern australian"
Stellini Pasta Bar,jcPmiHUkTsC2gWCmTRXJoA,-3.46025641025641,"italian,pasta,allergy friendly"
Soy Noodle Bar,2CalH96aWoqIOI4lUv9sQA,-0.24000000000000002,"rice and curry,soup,noodle"
Berri Patch Bondi Beach,0-EO90lCSne0ogMRUAy3hA,-4.011451414514146,"healthy,breakfast and brunch,allergy friendly"
Tuga x Village,H7nOpK_FST62zXx97ldbLw,-4.863295072331255,"cafe,dessert,breakfast and brunch"
No 1 MaLaTang (Bondi),R9e6Hz0XQv6ymPF5s5SMwA,-2.1233333333333335,"family meal,asian,chinese"
Brekkie Tukka(Coogee),6biUHdplXiOccE5_CWlXaQ,-4.224354243542435,breakfast and brunch
Glenayr on Blair Sandwhich,D608OPvsSti6h1FupKO_BQ,-3.534344985222138,"chicken,sandwich,salad"
Estate,R0pOpbGFRUOnpqpqbZDo6g,-3.5366666666666666,"tex mex,taco,mexican"
Belo Coogee,TN9PNxtBXsaaP-y_BTqA9Q,-5.11885175664096,"mediterranean,pizza,brazilian"
Waverley Kebab House,Sy9YBxV0RTG51PZ_ZTSzTQ,-6.255000000000001,"middle eastern,lebanese"
Energy Station Cafe,L4WVbJT1VN2BKC3lFcXKFA,0.06669032230026861,"japanese style curry,japanese,israeli"
The Lure Seafood,zO9dcK32S2yqODejc6wQ6w,-4.536666666666666,"family meal,seafood,modern australian"
IGA Stanmore Plaza,8_UFGpXASF2tJIO5V6bvUQ,-7.265,"convenience,grocery"
Francois Artisan Baker,iCv6fKboTcex6mplwlah6Q,-1.03,bakery
Pasta Pantry Bellevue Hill,YQdWEMM7S9iCFSQvF9PQZQ,-5.245384615384616,"italian,family meal"
Protein Stop Food Co,OpuZmy9RnaR6RRCFQwckA,-5.246288342884746,"chicken,bbq,burger,allergy friendly,healthy,fast food,salad"
Frank's Deli,PSwGAOvgWTGqlUaKF6RHNQ,-2.844244400831217,"coffee and tea,sandwich"
Big John's Pizza,my-Eb3wFSuOBZs957XPN5w,-5.393662250346056,"italian,pizza"
Orchard St. (Bondi),RznhradlU5O7FHZkHGSsNA,-3.6753748242436557,"vegetarian,breakfast and brunch,healthy,vegan,juice and smoothy"
Namaste Bondi Indian Restaurant,bR_4oDHESomyheabK2aNfw,-1.0,indian
Sushi Meow,A3SEY4DTWtqAXr3WdPgprQ,0.36666666666666653,"affordable meal,sushi,japanese"
Blackwood Bondi,A-M9sNIoXBiP0vzKmjTmWw,-3.9792945517690472,"healthy,breakfast and brunch,salad"
Mamaks Village,J3YVI0dVTYeeMpyAbsGEYw,-3.672354085603113,"comfort food,malaysian"
Michaels Double Bay,Q31Iabb1XRipenqp78ScaQ,-3.919127540924627,"american,vegetarian,salad"
Burger Barrel,xMLrK0DhS2GTsaV4BFpETw,-6.7902339181286555,"family meal,burger,american"
Baked by 22 Grams,KyEMK0IMXsaP6Lm8E7VK_w,-2.014758172652149,"drink,sandwich,bakery,breakfast and brunch,sandwich"
"Yallah Eat Pita, Kebab & Shawarma Bar",IZTJIksTSbSzHiwz4V9XcA,-4.527337651651359,"middle eastern,gluten free friendly,vegan friendly,vegetarian friendly,chicken,halal,burger,soul food,lebanese,salad,healthy,fast food,rice bowl,kebab"
Sabbaba (Spring St),JJd0UQHaStSK4Ian_IBTTQ,-4.229597885628389,"middle eastern,vegetarian,vegan friendly,mediterranean,falafel,bowl,salad,israeli,vegan,kebab"
Yummy Palace Chinese Restaurant,aojUo7FbRYqlTWC8Jv62Ug,0.0,chinese: sichuan
Ototo Fresh Japanese Food,4a2tSRJ8Qj6HHpZof6oZog,1.0590366972477063,"vegetarian,sushi,asian,japanese"
Ben's The Thai Takeaway,VU-vePkwRtG-5t2hv53ZCQ,-0.38,thai
Eggshellent,0pL-NaJVT7mX2OP_t3Ii7w,-5.003892914744849,"italian,pizza,breakfast and brunch"
Pasta Pantry Woollahra,sLksgRx6QxCg3lRBWXCkhQ,-5.245384615384616,"italian,family meal"
Tuga Pastry (Clovelly),uobSlkgxVMGeOMq_zuRSBw,-5.278510324483776,"dessert,bakery,fast food"
Manpuku Kingsford,bUJ5jdbrSJKCoBTXO1N1RA,0.6900000000000001,"asian,japanese"
Delicious Chinese,VAeUszH4W9-kyYVSiUOlyw,-2.66974970055807,"rice dish,traditional,seafood,chinese"
People's Burger Randwick,HbBOYzieUY6GvgPsz7x8ow,-7.7902339181286555,"fast food,burger,american"
Churchill's Bistro,qdabBej5QCaBNRexGDbfTw,-6.1043142560772115,"european,pizza,burger,fast food"
O Superfood,06qhGqRIQ7CLB9RsQiIOgw,-5.045,"healthy,juice and smoothy"
Eugene's Bronte,c5WUXIlkSlKeSvh6Go8uyg,-3.8521771217712173,"cafe,breakfast and brunch"
Sir Benedict (Royal Randwick),uVEfuJKtSAutrjoFqDH6EA,-4.111088560885609,"breakfast and brunch,cafe,family meal,modern australian"
EVENT Cinemas (Bondi Junction),W9ZOhZlyQHOTJzqFq6rfiw,-6.405915852061358,"ice cream and frozen yoghurt,coffee and tea,child,ice cream,candy sweet,comfort food,snack,dessert,family meal,fast food"
Taiwanese Express Meal,NSNes54BRiiX_Omndse0RA,-2.6933333333333334,"asian,bubble tea,chinese"
Bondi Coffee Expresso and Bar,f8_OTTBiREaQsjopyPg9_w,-5.056918677639997,"breakfast and brunch,bakery,comfort food,dessert,fast food"
Plantas Taqueria (Randwick),ClQKPEfXXtSsvllhz_RW5A,-3.559962593815443,"vegetarian,vegetarian friendly,burrito,american,dessert,vegan,mexican,vegan friendly"
The Coffee Club (Royal Randwick),EUAHNkDbTgyiN09KqarvFg,-3.65,"cafe,modern australian"
Skandel Country Gourmet Pizza,yHk6Vt4ZQWWwd6HASbnRTw,-5.217283174966953,"italian,seafood,pasta,burger,pizza,comfort food,modern australian,dessert"
Taste of India Coogee,OoWbGObpTCS4-5nleFxukg,-2.2755555555555556,"indian,halal,indian curry"
Peperoncino Pizzeria and Bar,f2J-VZTBXY2ySiXO1syjrg,-4.375774833564037,"italian,pasta,pizza"
Macelleria Bondi,uwcJCT0mXKq9Sff3mpLDgQ,-5.218346132964456,"fish and seafood,steak,chicken,burger"
Gnocchi - Kensington,8tXnip4zVOSQsB8miU_Xbg,-4.444201675085357,"italian,drink,pasta,comfort food,dessert"
The Coop Bronte,BXQR39LFSC2QYURuYvAprQ,-2.47,allergy friendly
Hiko Sushi,bVmLzUgTTUKF2aSj4aItCA,-1.6482734718204222,"fried chicken,japanese,tempura"
"Fire Ass Thai - Randwick , NSW",_fkh4ijKXH-YGKWO7i1dRQ,-0.5866666666666668,"asian,thai,noodle"
Big John's Grill,mQcCjsMOREG-YOzRRWM3PQ,-5.125136641864064,"pasta,comfort food,burger"
The Vegan Bazaar (Waverley),WndtJnyeUy-gbeT1Nc9elA,-1.4808399592252803,"vegetarian,vegan,thai"
Satuco,eVwWluZPQk2L7ruZloUgNw,-1.1166666666666667,"indonesian,asian,south east asian"
Zeus Street Greek (Waverley),KJNmM8F0TxuDlvhQN1Kekg,-4.971190476190476,"greek,mediterranean,european,healthy,family meal,vegan friendly"
Pasta Fresh,aYNTlYKFS_ii95QBZnYZrQ,-4.378492467325152,"italian,pasta,comfort food"
Morris Paddington,XjA6awCVVliDAjiIoDCD_A,-3.74521781956359,"coffee and tea,breakfast and brunch,bubble tea,sandwich,sandwich,bowl,comfort food,modern australian,rice bowl,fast food"
Kakawa Darlinghurst,lZe2EmaMQq6o3Yp1i_PQ0g,-7.442765486725664,"specialty,dessert"
The Reject Shop (Pagewood),Aa6ucRvV_WXgnQoerjEoA,-7.569999999999999,"everyday essential,convenience,retail"
Tel Aviv Street Food (Bondi Beach),ABO6RAgBS7OW9g6AS0uN9w,-4.229597885628389,"middle eastern,vegetarian,vegan friendly,mediterranean,falafel,bowl,salad,israeli,vegan,kebab"
Tutto Vegan - Kensington,p9n4_Im5XQiinuHsakjAbA,-3.1653236254490507,"italian,vegetarian,vegetarian friendly,pasta,comfort food,pizza,vegan,salad"
The Sawah,5BqQFTN3UhC7nuQbN9vGSA,-1.1166666666666667,"indonesian,asian,south east asian"
Hot Rolls,pxgIvc1bWfWwxmcdJllc4Q,-0.8169914021565949,"pho,noodle,vietnamese"
Costi Seafoods (Randwick),eX84fgiEW36LQcFgMSoA4Q,-5.267675438596491,"european,seafood,burger,family meal"
No Fail UNSW,fsyZ4UEDRGyHJ9w7_NnL6A,-4.723333333333333,"healthy,bubble tea,drink"
Cafe Bikini,60nn0ovsRX-rrRTG9EyqBQ,-5.596666666666667,"healthy,australian,american"
Manga Sushi (Woollahra),QgtSEBd1W6G_AuS7Vh_HFg,1.41,"sushi,japanese,drink"
Vintage Cafe and Bar,I-TyPKU6QEqZkdNLhJOS-A,-5.184766268571894,"coffee and tea,breakfast and brunch,bakery,bubble tea,comfort food,dessert,fast food"
Epic Chicken (Coogee),ozXZSQBPWfucHJKT7lKCdw,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Precinct Cafe,Stk0_rxdXAmXL3mYOf4xUg,-3.056162933887478,"cafe,sandwich,coffee and tea"
Blessed Bowls (Bondi),1d3ZsUTrVXCgrxy3ekOTaw,-2.9380491455888054,"healthy,aã§aã­,breakfast and brunch,açaí"
Manga Sushi Bondi Beach,Eh0hnFcATb-YxirggJfV6g,-1.1435547601412948,"noodle,roll,sushi,bowl,japanese,asian,fast food,salad"
Makuto,wNWurgaJStqnJ5uzNw3EEQ,-4.51135751780053,"sandwich,breakfast and brunch,venezuelan"
GRillaz,nzIpH-vJQq6R6fPb5hv18g,-5.792097797685704,"chicken,burger,american,steak,family meal"
Lucky Oden & Noodles,9zbuWUl7VDC_PwGgp2p1IQ,-0.4333333333333334,"drink,japanese,noodle"
Zey Coffee,3AIlLS4QSmOc_83cA-xe4g,-4.141041578448571,"breakfast and brunch,coffee and tea,modern australian"
Watta Burrger (Bondi),vd_B9Fm5Riy7y8emu43BMA,-6.886900584795321,"wing,burger,fast food"
Indo Rasa,Cj-eLuu7UKuPDX2XcKpEqA,-3.456666666666667,"indonesian,asian,fast food"
CHAW FARN,WD-5XpdnS0uxe2pqlXqx8g,-0.5933333333333334,"asian,vietnamese,chinese"
Sourdough Bakery & Cafe,oJnxLsruQ8meeP659fkgfA,-4.141041578448571,"breakfast and brunch,coffee and tea,modern australian"
Happy Soul Bistro,mR3mXii0SPCBbTgHNf9Byw,-5.654902723735408,"fast food,comfort food,modern australian"
Field to Fork (Vaucluse),ZtIcx7guVzCQ-SgCSJNQNQ,-7.016666666666666,"specialty food,snack,grocery"
World of Wings (Coogee),Cc4MqGOPX2iq0ZnrE13Vfw,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Absurd Bird (Coogee),sZ8LkY4kVJmA0s3Xr6VmGQ,-6.935901654265365,"fried chicken,wing,burger,comfort food,american,fast food"
Yangguofu Malatang,xCGIAxp8QgCBSIIgUBAZGA,-2.925,"asian,affordable meal,family meal,chinese"
Bowls & Burgers,yscN7-_OU4ilKqwYsFurlw,-5.2740478289315105,"chinese,comfort food,healthy,dessert,fast food"
Isabella on Randwick,r7TQN7IXWhOoY1cJoRtU2g,-4.97547591235724,"italian,drink,pasta,pizza,american,dessert"
Burgers with Bite (Royal Randwick),xtrMew4-RlWeAoal_oHetQ,-6.7902339181286555,"family meal,burger,american"
The Chocolate Box (Potts Point),aEeI-u-hTPWBNT3lOphtuA,-7.091177042801556,"everyday essential,specialty,convenience,comfort food"
Charley's Lebanese Pizzeria,QTNb7HLvRMymwJFeQXvmoA,-4.170000000000001,"middle eastern,arabian,lebanese"
Zaynas Lebanese - Randwick,8eG5BvzzWNCL80iOKZ10FQ,-4.786503975535169,"vegetarian,lebanese,healthy,vegan,kebab"
Pie Face (World Square),c_FSuCaKSWKnMzTly6BhJQ,-4.949049856662097,"convenience,sandwich,bakery,dessert,fast food"
Manga Sushi Bondi Junction,cp-ddjpTT9ytW7RSX95gsw,1.9933333333333332,"sushi,asian,japanese"
"Juicy Cup Bubble Tea - Kingsford,NSW",YRhxbPnrVhGqZHaPi6c_zw,-5.927354085603113,"bubble tea,comfort food"
Alfonso's Pizza,Sk0X2r10VCal4gBfpMyVUA,-4.496571094828688,"italian,pasta,pizza,allergy friendly,dessert"
Burgers on Red Carpet (Bondi),6kAlWxEBQf-dCd4c5Cfanw,-6.161569390402075,"healthy,comfort food,fast food"
Burgs & Shakes (Royal Randwick),g_gPDFbjR0ST9ubgKMFbHw,-7.072675438596491,"family meal,fast food,burger,american"
Tel Aviv Street Food (Bondi Junction),LeVp3YkxSFCfCMzjwolbWg,-4.229597885628389,"middle eastern,vegetarian,vegan friendly,mediterranean,falafel,bowl,salad,israeli,vegan,kebab"
Camperdown Cellars (Bronte),lHzEG_BLWiWbDI2L6B-tTQ,-7.454249827698804,"alcohol,wine,bottle shop"
