uber_Name,google_Name,jelly,fuzzy,uber_full_address,google_full_address,google_cid,uber_id
Hrt 2 Hrt,Hrt 2 Hrt,1.0,100.0,"38 mcfarlane st, merrylands, NSW 2160","38 mcfarlane st, merrylands, NSW 2160",a1242180926692054365,6heiwSSuSqOc9ulvjEWGxw
Aria Persian Fast Food - Merrylands,Aria Persian Fast Food Merrylands,1.0,100.0,"258 merrylands rd, merrylands, NSW 2160","shop 1/258 merrylands rd, merrylands, NSW 2160",a3165384283804343417,skRDqRI9SfmnmmcZe_f6qA
Flipp Burgers (Auburn),Flipp Burgers | Auburn,1.0,100.0,"35-39 auburn road, auburn, NSW 2144","35-39 auburn rd, auburn, NSW 2144",a10445261418502441325,FtEiMMcEUiaBoM5oawiQMw
BL Burgers Parramatta,BL Burgers,1.0,100.0,"188 church st, parramatta, NSW 2150","3/188 church st, parramatta, NSW 2150",a9033734550296001501,KKcq50WLSKS4kwTrMKLf9w
Oporto (Westmead),Oporto Westmead,1.0,100.0,"163-173 hawkesbury rd, westmead, NSW 2145","163-173 hawkesbury rd, westmead, NSW 2145",a218125688924974884,uf_aJqZxQ2qE-KiWWr6R9A
Amritsariya,Amritsariya Harris Park,1.0,100.0,"11 ada st, harris park, NSW 2150","11 ada st, harris park, NSW 2150",a8084327650457537236,AuZfwu4GQpeugnjvRD9gfA
Zedan Bakery,Zedan Bakery,1.0,100.0,"53-55 rawson st, auburn, NSW 2144","shop 3/53-55 rawson st, auburn, NSW 2144",a14290706637070404004,si_Cav64StarIE8frdhrWg
Restaurant 317,Restaurant 317,1.0,100.0,"317 church street, parramatta, NSW 2150","317 church st, parramatta, NSW 2150",a6745146444394508552,93l9Dy14SUqXBL2PKgn2_A
Mad Down Under,Mad Down Under,1.0,100.0,"97 wigram street, harris park, NSW 2150","97 wigram st, harris park, NSW 2150",a9264837200544910989,I1VFF2EXSdie8nC52ZsxEw
Istanbul In Parra,Istanbul in Parra,1.0,100.0,"402 church st, parramatta, NSW 2150","402 church st, parramatta, NSW 2150",a2815648803079583853,lgp7kikNQEu-hNlkzFCOJw
Yum Yum Kebabs,Yum Yum Kebabs Newington,1.0,100.0,"1a ave of europe, newington, NSW 2127","1a ave of europe, newington, NSW 2127",a1881101882383025099,Rscun_vCTjK9kDvJCdRvmQ
WOK,WOK Sydney (Granville),1.0,100.0,"47 south street, granville, NSW 2142","47 south st, granville, NSW 2142",a18356445155122262094,o621hN8ISg-OM6MEj4R8PQ
Sopranos Gourmet Pizza Pasta & Kebab,Sopranos Gourmet Pizza Pasta & Kebab,1.0,100.0,"22-24 oak st, rosehill, NSW 2142","2/22-24 oak st, rosehill, NSW 2142",a4414226677105631377,NHZ1HuQn-2q4UPLuZ-Ww
YG Burger House,YG Burger House,1.0,100.0,"46 railway parade, granville, NSW 2142","46 railway parade, granville, NSW 2142",a8957669888407852294,0J4_1Q-2ROSas9J6qBkO6w
PappaRich Parramatta,PappaRich Parramatta,1.0,100.0,"159 church st, parramatta, NSW 2150","159-175 church st, parramatta, NSW 2150",a3427034012904047525,UNSS7KiLTzmBPJZ_CpXyYw
Fishbowl (Parramatta),FISHBOWL - Parramatta,1.0,100.0,"12 darcy st, parramatta, NSW 2150","12 darcy st, parramatta, NSW 2150",a7925683319801499345,4Da0ID5JQ4utGb8Q4VzLxQ
The Thamel (Granville),The Thamel Granville,1.0,100.0,"47 good st, granville, NSW 2142","47 good st, granville, NSW 2142",a17920756249516183245,0ire-l9ZTXSkBFNXo4yQ6Q
Pista house Harris Park,Pista house Harris Park,1.0,100.0,"58 marion street, harris park, NSW 2150","58 marion st, harris park, NSW 2150",a2852761983324787973,xXZNoYetRzqcqBR0yBqMBg
The Souvlucky Country Parramatta,The Souvlucky Country - Parramatta,1.0,100.0,"316 church st, parramatta, NSW 2150","316 church st, parramatta, NSW 2150",a16285059601698452500,CawTnbD_QOORDymCMgztBA
Milky Lane (Parramatta),Milky Lane Parramatta,1.0,100.0,"20-22 macquarie st, parramatta, NSW 2150","20/22 macquarie st, parramatta, NSW 2150",a430346322207322118,DY_UrGQ8TgqAiVIPwZ7OzQ
Durga Paan & Falooda House,Durga Paan & Falooda House Harris Park,1.0,100.0,"14 station street east, harris park, NSW 2150","3/14-20 station st e, harris park, NSW 2150",a12456296064258043200,dtRT3MNLQ7u6tc9qbclYMw
Biber Diner,Biber Diner Merrylands,1.0,100.0,"157 merrylands rd, merrylands, NSW 2160","157 merrylands rd, merrylands, NSW 2160",a1427784514218191861,Pr-TFifOSlOO7YZFSC07ag
Nando's (Parramatta Westfield),Nando's Westfield Parramatta,1.0,100.0,"159 church st, parramatta, NSW 2150","shop 2186/159 church st, parramatta, NSW 2150",a4725271066306476530,3HcfnxqXTHabDhG38g0WkA
Nando's (Parramatta Westfield),Nando's,1.0,100.0,"159 church st, parramatta, NSW 2150","449 church st, parramatta, NSW 2150",a762291777954979723,3HcfnxqXTHabDhG38g0WkA
Manaeesh Bakery and Pizza,Manaeesh Bakery & Pizza,1.0,100.0,"46 macquarie st, parramatta, NSW 2150","46 macquarie st, parramatta, NSW 2150",a5802339124617819804,gUlbxkTzQTuJxdekALv7Lg
Shri Refreshment Bar,Shri Refreshment Bar Harris Park,1.0,100.0,"53 wigram st, harris park, NSW 2150","53c wigram st, harris park, NSW 2150",a7020345279079121446,vty-UtBXRf29EYGeW69D0A
New Star Kebab Family Restaurant,New Star Kebab Family Restaurant,1.0,100.0,"15 auburn rd, auburn, NSW 2144","15 auburn rd, auburn, NSW 2144",a17962566115711212070,UoU3oPoeTS6qggO7v8sfgw
5 Star Kebabs,5 Star Kebabs,1.0,100.0,"132 victoria rd, north parramatta, NSW 2151","132 victoria rd, north parramatta, NSW 2151",a16110248398464400614,bdrFmR34TveOaGn6_NRlmg
Criniti's (Parramatta),Criniti's Parramatta,1.0,100.0,"328 church street, parramatta, NSW 2150","328 church st, parramatta, NSW 2150",a7774570250440702499,wTgy9ki4Rr2V3hARLml9Gw
Rydalmere Kebabs,Rydalmere Kebabs,1.0,100.0,"382 victoria rd, rydalmere, NSW 2116","382 victoria rd, rydalmere, NSW 2116",a10314872182480370706,pVfTLEHSTa_ItQO3tpbuQ
Chautari Restaurant,Chautari Restaurant,1.0,100.0,"73 rawson street, auburn, NSW 2144","73 rawson st, auburn, NSW 2144",a14997156249320078583,eXe9DFkFR8uhAVy3c3w0kA
Saray Sweets,Saray Sweets,1.0,100.0,"18 louis st, granville, NSW 2142","18 louis st, granville, NSW 2142",a15090205182079646574,ySL3NY7FRFqhLZ8NP0qtiQ
Sol BBQ,SOL BBQ,1.0,100.0,"81 george st, parramatta, NSW 2150","1/81 george st, parramatta, NSW 2150",a53970747749411107,oOZFZMM-ToaZ0S6YH5vQmw
Khans Curry Delight,Khans Curry Delight,1.0,100.0,"1 mcfarlane st, merrylands, NSW 2160","12345 mcfarlane st, merrylands, NSW 2160",a8047499899426860609,P9vYuWrrTEOf2Q91CPVePw
Num Nums Hunger Strikes,Num Nums Hunger Strikes,1.0,100.0,"96-98 wigram st, harris park, NSW 2150","shop 2/96 wigram st, harris park, NSW 2150",a4924293126409868653,LbIny4LbRWaDNDU_2Yth_g
Royal Bhatti Momo,Royal Bhatti MoMo,1.0,100.0,"9 marion street, parramatta, NSW 2150","9 marion st, parramatta, NSW 2150",a11085141816269762474,WST_iPaTTCCqVHIMJmIuwA
Coco Cubano (Parramatta),Coco Cubano Parramatta,1.0,100.0,"302 church st, parramatta, NSW 2150","302 church st, parramatta, NSW 2150",a4769940151899931269,nD096hZiTLSr_Vnqxn2KXQ
Not Just Curries,Not Just Curries,1.0,100.0,"66 wigram st, harris park, NSW 2150","66 wigram st, harris park, NSW 2150",a955575781564085680,GpQOWyN8Sp6pi-Jejaxh7Q
500 Degrees,500 Degrees Parramatta,1.0,100.0,"shop 1-2/134-140 marsden street, parramatta, NSW 2150","140 marsden st, parramatta, NSW 2150",a16227850828272866102,EzPMqQb0UYe8riLtc4Pmeg
Al Shami Restaurant,Al Shami Restaurant,1.0,100.0,"102 railway terrace, merrylands, NSW 2160","102/106 railway terrace, merrylands, NSW 2160",a4974971750907988993,oZcjUfa5QTKu0Q_L_BFOqg
Icy Spicy Parramatta,Icy Spicy Parramatta,1.0,100.0,"142 james ruse drive, parramatta, NSW 2150","146 james ruse dr, parramatta, NSW 2150",a15569066116830276137,t9XghGANTQK9GNvyHjl62Q
Mataam Al Mandi Auburn,Mataam al Mandi,1.0,100.0,"20 civic road, auburn, NSW 2144","20 civic rd, auburn, NSW 2144",a1034301269873874008,mTqNF4LPQ4m1Fs_1tvUspw
Flavours of Nepal,Flavours of nepal,1.0,100.0,"25 good street, granville, NSW 2142","25-27 good st, granville, NSW 2142",a13959482683604360373,k8zY5sg3QR-bvCMULl2aPw
Mazaidar Foods,Mazaidar Foods,1.0,100.0,"515 church st, north parramatta, NSW 2151","515 church st, north parramatta, NSW 2151",a2486423729895384924,bVbn5adzSvqmpdP_tklA3Q
Zag Seafood,ZAG Seafood Merrylands,1.0,100.0,"1 mcfarlane st, merrylands, NSW 2160","1054/1 mcfarlane st, merrylands, NSW 2160",a13784068715941055867,jUU1ialvRSSuvZMUW-4_4w
ABC BIRYANI AND KARAHI,ABC Biryani and Karahi,1.0,100.0,"45 rawson st, auburn, NSW 2144","45 rawson st, auburn, NSW 2144",a16898197105487791966,kl4faSiVSUyBFF9BPzM3iA
Hey Hey Kebab,Hey Hey Kebab,1.0,100.0,"137 parramatta rd, auburn, NSW 2144","137 parramatta rd, auburn, NSW 2144",a9270478362367034165,5A97SAQdSZCT66ep-ILPWA
SAMBOUSEK PARRAMATTA,SAMBOUSEK PARRAMATTA,1.0,100.0,"323a church street, parramatta, NSW 2150","323a church st, parramatta, NSW 2150",a5332007693129522425,r2gR3EiqTyuOzh-5gGcXlg
Bannos Parramatta,Bannos,1.0,100.0,"159-175 church street, parramatta, NSW 2150","159-175 church st, parramatta, NSW 2150",a10599656565780134865,i3CZkk1CU_qigXKY_tvu3g
Mataam al Mandi merrylands,Mataam al Mandi merrylands,1.0,100.0,"169 merrylands road, merrylands, NSW 2160","169 merrylands rd, merrylands, NSW 2160",a16301988579737127242,A161dyCVSjK7NEzMEv-wYA
Fishbowl Newington,Fishbowl Newington,1.0,100.0,"6 ave of europe, newington, NSW 2127","6 ave of europe, newington, NSW 2127",a16393210448285581802,5nYG59kXS3WdDgiS4JQaaQ
Hollywood Hot Dogs and Burgers,Hollywood Hot Dogs and Burgers,1.0,100.0,"17 neil street, merrylands, NSW 2160","17 neil st, merrylands, NSW 2160",a7218747988295243074,xta7vxcBQB2HbP_tMsQG1Q
La jawab,La Jawab,1.0,100.0,"70 wigram street, harris park, NSW 2150","70 wigram st, harris park, NSW 2150",a18271963959834824857,YNaaVX8pTg67QGq89-EQ1w
Buddha Boy,Buddha Boy,1.0,100.0,"159-175 church st, parramatta, NSW 2150","175 church st, parramatta, NSW 2150",a1466022613515849808,lWQoG4slQZG4Lo7X-zN9_w
John's Pizza and Pasta,John's Pizza and Pasta,1.0,100.0,"1 broughton st, parramatta, NSW 2150","shop 3/1 broughton st, parramatta, NSW 2150",a2426215228219770763,SnMmtGMlRgWZJllK9nK5Hw
Chips And Ribs,CHIPS & RIBS,1.0,100.0,"260 pitt street, merrylands, NSW 2160","260 pitt st, merrylands, NSW 2160",a12658508351315567304,LckQaEUvQUyOejGEA2Aq7Q
